,smiles,LOG_HLM_CLint,LOG_RLM_CLint
1025,COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,1.777847138,2.19830236
1026,COCC(=O)N(CC1CCCO1)c1nc2c(s1)CCc1c-2cnn1C,0.799340549,1.152288344
1027,COCC(=O)N1CCC(Cc2ccccc2-c2cccc(F)c2)(C(=O)NC(C)C)CC1,2.172170757,2.757490166
1028,COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,0.675686709,1.027920136
1029,COCC(=O)NC1(C#Cc2ccc(NC(=O)C3CC3)nc2)CCCCC1,1.223158342,2.184282491
1030,COCC(=O)Nc1cc(C#N)cn1C(C)(C)C,0.675686709,1.18568378
1031,COCC(=O)Nc1ccc(C)c(NC(=O)[C@H](OC)c2ccccc2)c1,1.930623061,1.652720034
1032,COCC(=O)Nc1ccc(NC(=O)Cc2cc(C)ccc2C)cc1,1.563836919,1.884115362
1033,COCC(=O)Nc1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,1.515582451,1.94899457
1034,COCC(=O)Nc1cccc(-n2cccc2)c1,2.312775898,2.111430552
1035,COCC(=O)Nc1nc(C)c(C)s1,1.277288245,1.852949412
1036,COCC(C)(C)C(=O)N1CCCC2(CCNCC2)CC1,0.675686709,1.027920136
1037,COCC(C)(C)CNC(=O)C1(Cn2cccn2)CC1,1.112403893,2.2738505
1038,COCC1(C(=O)N(C)Cc2ccc3ccccc3n2)CCC1,1.777738475,3.620792936
1039,COCC1(CNC(=O)c2cc(Cl)cnc2O)CCC1,1.212453961,2.676555528
1040,COCC1(CNC(=O)c2ccc(-n3cccn3)cc2)CCC1,1.260357642,2.691908606
1041,COCC1(CNS(=O)(=O)c2ccc3[nH]cnc3c2)CCC1,1.21031852,2.934497441
1042,COCC1(CNS(=O)(=O)c2ccccc2)CCC1,1.486472985,2.998378797
1043,COCC1(c2nc(-c3ccncc3)nn2Cc2cccc(Cl)c2)CC1,2.532381056,3.153666112
1044,COCC1CCN(c2noc(-c3cccs3)n2)CC1,1.597552591,2.511771098
1045,COCCCNc1ncc(-c2cc(C)no2)c(C(C)C)n1,1.523226042,3.77518235
1046,COCCCNc1ncc(-c2ccsc2)c(-c2nc(C)c(C)s2)n1,1.373573981,1.991832778
1047,COCCCNc1nnc(-c2ccncc2)s1,1.123165371,1.924542885
1048,COCCN(C)C(=O)c1ccc(-c2cccc(-c3noc(C)n3)c2)cc1,1.057399817,1.87602144
1049,COCCN(C)c1ccc(CN2CCOC3(CCCC3)C2)cn1,1.585031864,2.801295294
1050,COCCN(C)c1ccc(CN2CCc3nn(C)c(=O)cc3C2)cn1,0.675686709,1.341691662
1051,COCCN(Cc1cccs1)Cc1cccc(C)c1O,2.093306091,3.322859097
1052,COCCN1CCOc2nc3c(C)cccc3cc2C1,1.168556407,2.945691092
1053,COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1,0.702344358,2.547935844
1054,COCCNC(=O)c1ccnc(C2CCNCC2)c1,0.675686709,1.206123964
1055,COCCNC(=O)c1nnc2n(c1=O)CCN2c1ccccc1,0.675686709,1.027920136
1056,COCCNc1c(C)c(C)nc2cc(-c3nccn3C)nn12,1.323685147,1.901093077
1057,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,1.158935142,1.379740501
1058,COCCNc1ncnc2ccsc12,0.675686709,1.36078269
1059,COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1,1.137512353,2.131021661
1060,COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1,1.16790781,2.410868299
1061,COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,0.787956123,1.399414105
1062,COCCS(=O)(=O)N1CCC2(Cc3ccccc3C2)C1,1.282576801,2.950686561
1063,COCCc1n[nH]c(-c2ccc(N3CCN(C)CC3)cc2)n1,0.675686709,1.698848385
1064,COCCc1nc(-c2ccccc2-c2ccccc2)n(CCO)n1,1.388633969,2.260912913
1065,COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,0.906011625,3.01474183
1066,COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,1.399483352,2.740063318
1067,COCCc1noc(CN(C)C(=O)c2ccc3c(c2)CCC3)n1,1.018742096,2.419673283
1068,COCCc1noc(CN2CC(c3ccccc3)(c3ccccc3)CCC2=O)n1,2.325244658,3.302756139
1069,COCCc1nsc(Oc2ccc(C)cc2Br)n1,2.170475875,3.662283814
1070,COC[C@@H](O)Cn1c(C)nc2ccccc21,0.675686709,1.027920136
1071,COCc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccc1OC,1.847788519,3.039764983
1072,COCc1ccc(-c2nc3c([nH]2)c(C)nn3C2CCCCC2)o1,1.714111719,2.685304538
1073,COCc1ccc(SCC(=O)NC2CCCC2)cc1,1.521974472,3.406091177
1074,COCc1ccccc1CNc1ccc2cc(C#N)ccc2n1,1.867820908,2.632489686
1075,COCc1ccccc1CNc1ccc2nnc(-c3ccccc3)n2n1,2.006217803,2.619622305
1076,COCc1ccccc1COC(=O)c1ccc(C)nc1,2.647509132,3.346358648
1077,COCc1nc(-c2cc(F)ccc2F)c(C)s1,2.124037727,2.628320459
1078,COCc1nc(C2CCN(CCO)CC2)no1,0.675686709,1.859606578
1079,COCc1ncc(CN2CCC(Oc3cccc(C)c3)CC2)cn1,1.006893708,2.116352006
1080,COCc1ncc(CN2CCC(Oc3ccccc3C)CC2)cn1,1.362821635,2.255308695
1081,COCc1nn(CCCN2CCCCC2)c(=O)o1,0.675686709,2.568772974
1082,COCc1noc(CNC(=O)N(C)[C@@H](C)c2ccccc2)n1,0.675686709,1.802855789
1083,CON(C)C(=O)CCc1c(C)nn(C)c1C,0.675686709,1.451279719
1084,CON(C)C(=O)Cc1c(C)[nH]c2ccccc12,0.675686709,1.847554152
1085,CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O,0.675686709,1.027920136
1086,CON(C)C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1,1.739983503,2.537113581
1087,CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,2.051449671,2.291526465
1088,CONC(=O)c1c(C)nn(C)c1Cl,0.675686709,1.027920136
1089,CONC(=O)c1c2c(nc3ccccc13)CCC2,0.675686709,1.027920136
1090,CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,1.820700513,2.417979595
1091,CONC(=O)c1cn(-c2ccc(Br)cc2)cn1,0.675686709,2.665532212
1092,CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1,1.10761693,2.408757078
1093,CO[C@@H]1CC[C@@H](N(C)C(=O)COc2c(C)cccc2C)[C@H]1O,1.083395108,2.209780336
1094,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@H]1OC(N)=O)C2=O,1.32255006,1.866807
1095,CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCCO4)CC1,1.468332558,2.742175043
1096,CO[C@H]1CC[C@H](C(=O)NC[C@H]2CC[C@H](c3nnc(-c4nccc5ccccc45)o3)CC2)CC1,2.011430872,2.577812232
1097,CO[C@H]1COCCN(C(=O)c2cccnc2)C1,0.675686709,1.027920136
1098,CO[C@H]1[C@H](C2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,2.321213048,2.900126151
1099,COc1c(C)cccc1CN1CCC(O)(c2ccc(F)cc2)CC1,1.444481995,3.106687484
1100,COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,0.675686709,1.913729104
1101,COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc32)c1C,1.7648722,2.159945156
1102,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,0.927195258,1.862783943
1103,COc1c(N)ncnc1N1CCCC(C)(C)CC1,1.5704145,3.082971969
1104,COc1cc(-c2ccc(C)s2)cc2c1OCCN(c1noc(C)n1)C2,1.759176625,2.973013259
1105,COc1cc(-c2ccc(Cn3nc(C)cc3C)cn2)cc(OC)c1OC,1.664068178,2.537741041
1106,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,1.417069656,1.692000366
1107,COc1cc(-c2cnc(NC3CC3)nc2-c2cccs2)nc(OC)n1,1.539740839,2.686076509
1108,COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,1.646945139,1.919411166
1109,COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1,1.880035738,2.714752111
1110,COc1cc(Br)c2c(=O)[nH]c(C)nc2c1,1.142702246,2.170801314
1111,COc1cc(C#N)ccc1Cn1ccnc1C(C)C,1.237945677,2.219733806
1112,COc1cc(C(=O)O)c(N)c(OC)c1OC,0.675686709,1.027920136
1113,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,2.208962412,2.397159315
1114,COc1cc(C)cc(OC)c1-c1ccc(-c2nn[nH]n2)cc1,0.675686709,1.919904036
1115,COc1cc(C)cc(OC)c1-c1ccc(OCC(N)=O)cc1,0.675686709,2.403695195
1116,COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,1.558612583,2.808135319
1117,COc1cc(C=C2C(=O)NN(c3ccccc3)C2=O)ccc1OCC(N)=O,2.197440459,2.442962399
1118,COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1,1.911674192,2.914215125
1119,COc1cc(CCNC2CCC3(CC2)OCCO3)ccc1F,1.782716219,3.350642001
1120,COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1O,1.188984699,2.135615992
1121,COc1cc(CN2CCC(C(=O)N3CCOCC3)CC2)ccc1C,0.97386645,2.358239508
1122,COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,1.050689028,1.867007611
1123,COc1cc(CN2CCCNCC2)cc2c1OCO2,0.713742478,1.862554729
1124,COc1cc(CN2C[C@H]3CCc4c(nc(C)[nH]c4=O)[C@H]3C2)cc(OC)c1OC,0.675686709,1.027920136
1125,COc1cc(CNC(=O)NC2CCCCC2)cc(OC)c1O,0.675686709,1.027920136
1126,COc1cc(CNCCN2CCOCC2)cc(Cl)c1OCc1ccccc1,1.666059108,2.519061069
1127,COc1cc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)ccc1OC(C)C,1.825101412,3.375901268
1128,COc1cc(CNc2nc3ccccc3nc2C)ccn1,1.041984501,2.093680784
1129,COc1cc(CNc2nnn[nH]2)cc(Br)c1OCc1ccc(Cl)cc1,1.020858282,1.872097974
1130,COc1cc(F)c(NCC(=O)Nc2ccc(C)cc2)cc1OC,1.50134687,2.42911571
1131,COc1cc(F)ccc1-c1ncccc1NC(=O)C(C)C,0.675686709,1.410321618
1132,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,0.675686709,1.027920136
1133,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2,1.151001908,2.118145634
1134,COc1cc(NC(=O)c2ccc(F)cc2C)ncn1,0.92251786,1.690718691
1135,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(Cl)cc1Cl,2.207243784,2.646507631
1136,COc1cc(Nc2cc(-c3cccc(C#N)c3)ccn2)ccc1N1CCN(C)CC1,0.76930346,2.296616933
1137,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,2.122406886,2.084995734
1138,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,0.675686709,1.312748421
1139,COc1cc(OC)c(OC)cc1CNC(C)(C)C,0.675686709,2.042862847
1140,COc1cc(OC)c(OC)cc1CNc1ccc(N2CCOCC2)c(C(=O)O)c1,0.675686709,1.027920136
1141,COc1cc(OC)c2c(=O)cc(CCC(=O)O)oc2c1,0.675686709,1.027920136
1142,COc1cc(OC)cc(-c2c(C)ncnc2OC)c1,0.675686709,2.030190734
1143,COc1cc(OC)cc(-c2nnc(SCC(=O)Nc3cccc(C(=O)O)c3)s2)c1,0.675686709,1.684324614
1144,COc1cc(OC)cc(C(=O)NCc2noc(-c3ccccc3)n2)c1,1.543074235,2.797784646
1145,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,1.245438634,2.897660624
1146,COc1cc(OC)cc(N2CCC(NCC3(C)CCOCC3)CC2)c1,0.675686709,1.765072201
1147,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,1.64823312,3.76762999
1148,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,0.675686709,1.419162396
1149,COc1cc2c(c(OC)c1OC)CCNC(=O)C2,0.675686709,1.027920136
1150,COc1cc2c(cc1NC(C)=O)oc1ccccc12,2.067691896,1.804391618
1151,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,0.675686709,1.368621544
1152,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,1.564145072,2.2125152
1153,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,0.675686709,1.813761073
1154,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)OC(C)(C)C)C1)CC2,2.024419985,2.808478357
1155,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(C)=O)C1)CC2,0.675686709,1.298044843
1156,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,2.174803841,3.085767077
1157,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3cccs3)C1)CC2,1.834516073,2.849634972
1158,COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,2.118400319,2.7024021
1159,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,1.761950379,2.519096556
1160,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,0.762078087,1.932113394
1161,COc1cc2cc(N)c(C3CCN(C(=O)C(C)(C)C)CC3)nc2cc1OC,0.847696021,1.63856912
1162,COc1cc2cc(N)c(C3CCNCC3)nc2cc1OC,0.675686709,1.027920136
1163,COc1cc2cc3c(nc2cc1OC)OCCN(C1CCCCC1)C3,1.520588327,3.224549636
1164,COc1cc2nc(-c3ccc(N4CCN(C)CC4)cc3)nc(NCCN3CCOCC3)c2cc1OC,0.939443869,1.958776856
1165,COc1cc2nc(/C=C/c3cocn3)sc2cc1OC,1.056447458,1.871993017
1166,COc1cc2nc(CN3CCC(CO)CC3)[nH]c(=O)c2cc1OC,0.675686709,1.027920136
1167,COc1cc2nc(N)sc2cc1OC,0.675686709,1.098920479
1168,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1.83466862,2.226256974
1169,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,1.342679234,2.187091855
1170,COc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1ccn(C(F)F)n1,1.271562825,1.027920136
1171,COc1ccc(-c2c(C)n[nH]c2C)cn1,0.675686709,1.717878449
1172,COc1ccc(-c2cc(C(C)(C)C)nc(-c3ncccn3)n2)cc1,1.334534169,1.877739821
1173,COc1ccc(-c2ccc(CN(CCN(C)C)Cc3ccncc3)cc2)cc1,1.50370899,2.667448283
1174,COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,2.649960532,3.199491614
1175,COc1ccc(-c2ccc(CNc3ccc(CN4CCC(C)CC4)cc3)cc2)cc1,2.092731169,1.517341079
1176,COc1ccc(-c2ccc(Cn3nc(C)cc3C)cn2)cc1,1.374455052,2.406013599
1177,COc1ccc(-c2cccc(C3CCCN(C(=O)C4CCCC4)C3)n2)cc1,2.243283666,3.296850932
1178,COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1,2.118449915,3.345796839
1179,COc1ccc(-c2cn3c4ccccc4nc3n2CCO)cc1,1.625168348,3.07726468
1180,COc1ccc(-c2csc3ncnc(Oc4ccc(C)nc4)c23)cc1,1.895030067,2.504792896
1181,COc1ccc(-c2nc(C3CCN(C(=O)c4sc(C)nc4C)CC3)[nH]c2C(N)=O)cc1,0.675686709,1.59601398
1182,COc1ccc(-c2nc(CC(N)=O)sc2C)cc1,2.220395778,2.045510741
1183,COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1,1.060055365,1.681195996
1184,COc1ccc(-c2nc(NC(C)C)ncc2-c2ncc[nH]2)cc1,1.427518566,3.063681556
1185,COc1ccc(-c2nc3cc(C)ccc3cc2CN(C)Cc2nccn2C)cc1,2.470672106,3.397295037
1186,COc1ccc(-c2nn(C)c3ccccc23)c(OC)c1OC,1.97966672,3.102548267
1187,COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC,1.693946678,1.70588081
1188,COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,1.494766629,2.122215878
1189,COc1ccc(-c2noc([C@@H]3CCCN3Cc3ccccc3)n2)cn1,1.952298315,3.061012684
1190,COc1ccc(-c2noc([C@@H]3CCCN3Cc3cccnc3)n2)cn1,1.991155165,3.09247396
1191,COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,0.698535493,2.821992756
1192,COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,1.574575243,2.717138541
1193,COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1,1.637629802,2.91044777
1194,COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)cc1,2.258919698,3.075357144
1195,COc1ccc(=O)n(Cc2noc3c2CCCC3)n1,1.055836851,2.431087014
1196,COc1ccc(Br)c(-c2nnc(N)o2)c1,1.215426048,1.772439068
1197,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,1.035509785,1.658354878
1198,COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,0.675686709,1.880859305
1199,COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1,0.675686709,1.730426945
1200,COc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1cc(F)c(F)c(F)c1F,0.675686709,1.954932007
1201,COc1ccc(C(=O)N2CCCC2)cc1NC(C)C,0.893428842,1.938339566
1202,COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1,1.403926565,2.280808203
1203,COc1ccc(C(=O)c2ccc(C)cc2)c(OC)c1,2.007939713,3.478520755
1204,COc1ccc(C(=O)c2ccc(Cl)cc2)c(OC)c1,1.941317597,3.241915623
1205,COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,1.333265861,3.179450387
1206,COc1ccc(C)cc1-c1cccnc1O,0.729893404,1.423180315
1207,COc1ccc(C)cc1-n1ccc(C(=O)NC(C)C)n1,1.796192597,2.524216914
1208,COc1ccc(C)cc1-n1ccc(C(=O)Nc2c3c(nn2C)CCC3)n1,1.667069858,2.406255667
1209,COc1ccc(C)cc1NC(=O)CN1CCc2ccccc2C1,2.280145681,3.365992559
1210,COc1ccc(C)cc1S(=O)(=O)NCCC(=O)Nc1ccccc1C,1.96363202,3.333076707
1211,COc1ccc(C)nc1-c1ccc(OC)c(OC)c1OC,0.675686709,2.554897217
1212,COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1,1.125708926,2.425389105
1213,COc1ccc(C2(NCc3cccc4ncccc34)CC2)cc1,2.416617211,3.12682501
1214,COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1,1.910981724,2.989325652
1215,COc1ccc(CC(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)cc1OC,2.077560479,2.829490319
1216,COc1ccc(CC(=O)Nc2ccc(F)nc2)cc1,1.217720768,1.883434294
1217,COc1ccc(CC2CN3CCN(C(=O)OCc4ccccc4)CC3CO2)cc1,1.521504202,2.935136799
1218,COc1ccc(CCC(=O)N2CCCNCC2)cc1,0.675686709,1.027920136
1219,COc1ccc(CCC(=O)N2CCN(C(=O)c3cc4n(n3)CCCC4)CC2)cc1,1.211093831,2.938167844
1220,COc1ccc(CCCN2CCN(c3cnn(C)c3)C(=O)C2)cc1F,0.675686709,1.644537058
1221,COc1ccc(CCCNc2nnc(C)o2)cc1,0.675686709,2.180283615
1222,COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC,1.805113286,3.03685317
1223,COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3cc2=O)cc1,1.730354228,2.950275747
1224,COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,0.745387121,2.563022817
1225,COc1ccc(CN(C)C(=O)Nc2ccccc2)cc1F,1.261048643,2.808804935
1226,COc1ccc(CN(C)c2ncncc2Br)cc1O,1.413718765,2.325086493
1227,COc1ccc(CN2CC(c3ccncc3)C2)cc1Cn1cccn1,1.034989216,2.599287965
1228,COc1ccc(CN2CCC(c3cc[nH]n3)CC2)cn1,0.675686709,2.011096563
1229,COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,1.544489726,3.233032935
1230,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,1.224351745,2.573176894
1231,COc1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,0.675686709,1.702611455
1232,COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,0.675686709,1.027920136
1233,COc1ccc(CN2CCc3nc(-c4cccnc4)nc(O)c3C2)c(C)c1C,1.283007076,1.713498943
1234,COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1,1.537214439,2.80904836
1235,COc1ccc(CNC(=O)CCSc2nc3c(=O)n(C)c(=O)n(C)c3n2C)cc1,1.71613664,2.392191039
1236,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC,1.247703282,2.098307926
1237,COc1ccc(CNC(=O)c2nnn(-c3ccc(OC)cc3)c2N)cc1,0.874249823,1.90538567
1238,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,1.644123341,2.746921299
1239,COc1ccc(CNCc2cccc3ccccc23)cc1,2.286790932,2.792058836
1240,COc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,1.567191108,3.04908306
1241,COc1ccc(CNc2c(-c3ccc(OC)c(OC)c3)nc3cnccn23)cc1,2.829621496,3.289164929
1242,COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1,2.304921162,3.202609543
1243,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,1.124764984,2.396649106
1244,COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1,2.056054478,2.945827395
1245,COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,2.118307723,3.482677107
1246,COc1ccc(Cc2nnn[nH]2)cc1F,0.675686709,1.027920136
1247,COc1ccc(Cc2noc(-c3cccc4c3OCC(=O)N4)n2)cc1,1.269746373,2.170892158
1248,COc1ccc(Cl)cc1-c1cccc(C(=O)NCCN2CCCC2=O)c1,2.024777015,2.942241269
1249,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1.458063445,2.72806226
1250,COc1ccc(Cl)cc1N(CC(=O)Nc1ccccc1C(=O)NCc1ccccc1)S(C)(=O)=O,2.773559017,3.136159078
1251,COc1ccc(Cl)cc1NC(=O)CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1,2.656293734,3.026313815
1252,COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,1.304576689,2.420097738
1253,COc1ccc(F)cc1-c1ccc(-c2nnco2)cc1,1.377470174,2.521983611
1254,COc1ccc(F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.044112311,3.172893239
1255,COc1ccc(N)c(OCc2ccccc2)c1,2.01301428,2.849197603
1256,COc1ccc(N)cc1N1CCOC1=O,0.675686709,1.027920136
1257,COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1,0.701654317,1.706922509
1258,COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,0.950316164,1.593894982
1259,COc1ccc(NC(=O)C(C)N2CCCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,2.59262526,3.286232753
1260,COc1ccc(NC(=O)CN2CCC(c3cc(-c4cnc(N)nc4)cc(C)n3)CC2)cc1,1.196120893,2.389036663
1261,COc1ccc(NC(=O)CN2CCCC2)cc1,0.675686709,3.268166648
1262,COc1ccc(NC(=O)c2snnc2C)c(OC)c1,1.534495703,2.259519818
1263,COc1ccc(NC(C)=O)cc1NC(=O)CN(Cc1ccccc1)C(C)C,3.128647043,3.622840034
1264,COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1Cl,1.724816353,2.759158477
1265,COc1ccc(Nc2nc(Cl)cc(Cl)n2)cc1,2.275092424,2.229205572
1266,COc1ccc(Nc2nc(N)nc(CN3CCN(Cc4ccccc4)CC3)n2)cc1,1.398183146,2.774065649
1267,COc1ccc(Nc2ncnc3sccc23)c(OC)c1,1.951084836,2.781696508
1268,COc1ccc(OC)c(-c2cc(C(=O)N3CCCN(C(C)=O)CC3)no2)c1,1.109004508,2.330373183
1269,COc1ccc(OC)c(C(=O)/C=C/c2ccccc2)c1,2.212595064,3.293024491
1270,COc1ccc(OC)c(Cn2cnc3cn(C)nc3c2=O)c1,0.675686709,1.7059321
1271,COc1ccc(OC)c(S(=O)(=O)NCCC(=O)Nc2ccccc2C)c1,1.711630102,2.789264041
1272,COc1ccc(OC)c(S(=O)(=O)Nc2cccc(CCc3ccccn3)c2)c1,2.765215401,3.497596207
1273,COc1ccc(OCC(=O)N2CCN(C)CC2)cc1,0.675686709,2.124425967
1274,COc1ccc(OCC(=O)Nc2cccc(Cl)c2N2CCN(C(C)=O)CC2)cc1,2.257044666,3.525185185
1275,COc1ccc(OCc2n[nH]c(-c3n[nH]c4c3CCC4)n2)cc1,1.706350738,3.028671682
1276,COc1ccc(OCc2n[nH]c(-c3ncoc3C(C)C)n2)cc1,1.25022477,2.710964809
1277,COc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)cc1,0.675686709,2.037928236
1278,COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,1.198299609,2.138776216
