smiles,LOG_RLM_CLint
Cc1cnc(N2CCSCC2)nc1N1CCSCC1,3.421202842
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1,1.927252276
Cc1cnc(CNCc2cccc3c2OCO3)s1,2.310266241
Cc1cnc(CNC2(c3nccs3)CCCC2)cn1,2.389173175
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,1.541416977
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,1.027920136
Cc1cnc(-n2cnnc2)c(-c2cccc(Cl)c2Cl)c1,2.218672021
Cc1cnc(-c2nc(NCc3cccnc3)ncc2-c2cc(C)no2)cn1,2.417443459
Cc1cnc(-c2nc(NCc3ccccn3)ncc2-c2onc(C)c2C)cn1,3.015880513
Cc1cn[nH]c1C1(C)CCN(Cc2cnn(C)c2)CC1,1.898319212
Cc1cn2cc(C(=O)N(C)CCO)cc(N[C@@H]3CCOc4cccc(C)c43)c2n1,2.459891338
Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,2.279532347
Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,2.550428939
Cc1ccsc1C(=O)NCc1ccc2c(c1)OCCCO2,2.978817107
Cc1ccsc1-c1nsc(NC(=O)CN(C)C)n1,2.738890703
Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,3.084477612
Cc1ccncc1-c1ccc(-c2ccn[nH]2)cc1,1.818120277
Cc1ccnc2[nH]c(CSCc3ccccc3)nc12,2.810902938
Cc1ccnc(NC(=O)c2ccnc(C)n2)c1,2.754764081
Cc1ccnc(NC(=O)CN2CCCC2=O)c1,1.027920136
Cc1ccnc(N2CCC(OCC3CCCC3)CC2)n1,3.771624148
Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,3.560187091
Cc1ccnc(C2CCN(C3CCCC3)CC2)n1,2.92820222
Cc1ccnc(-n2nccc2NC(=O)NC2(C)CCC2)c1,2.969096132
Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1,2.229090267
Cc1ccn(CCC(=O)N2CCc3nc4sccc4c(=O)n3CC2)n1,2.383677159
Cc1ccn(-c2ccc3[nH]c4c(c3c2)CCCC4=O)n1,2.709644718
Cc1ccn(-c2ccc(NCC3CC3)nn2)n1,2.484716847
Cc1cccnc1Nc1cccc(C2CCCN(CC(=O)Nc3nccs3)C2)n1,2.765263869
Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1,2.664205582
Cc1cccnc1NC(=O)Cc1coc2c(C)c(C)ccc12,3.634550721
Cc1cccnc1NC(=O)CCn1cnc2ccccc21,1.027920136
Cc1cccnc1CNC(=O)c1ccc(Cl)s1,2.600981603
Cc1cccnc1CN1CCC(O)(c2ccccc2)CC1,2.834842076
Cc1cccn(Cc2cccnc2)c1=O,1.027920136
Cc1ccccc1S(=O)(=O)Nc1c(C)ccnc1Cl,2.288787846
Cc1ccccc1S(=O)(=O)N[C@@H]1CC[C@@H](O)[C@@H]1O,1.247703282
Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,1.736531949
Cc1ccccc1NC(=O)Cn1nnc(C2CC2)n1,1.710726474
Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,1.027920136
Cc1ccccc1CSc1ccc(-c2ccccn2)nn1,2.729890168
Cc1ccccc1CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCCC3)n1,3.325415529
Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,2.575491514
Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,2.911303592
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,2.324414164
Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,2.001279283
Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,1.428750149
Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,3.43425888
Cc1ccccc1-c1cc(N)n(Cc2ccccc2)n1,2.480241284
Cc1cccc2cnc(C3CCN(C(=O)CCc4ccno4)CC3)cc12,2.862803776
Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12,2.861604896
Cc1cccc2cc(C(=O)NCCCn3nnc4ccccc43)n(C)c12,3.14947407
Cc1cccc([C@H]2CN(C(=O)C3CCCC3)[C@@H]3CCN(CC4CC4)C[C@H]23)c1,3.368017111
Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,3.253741576
Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,2.680598368
Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1,2.011912839
Cc1cccc(NCCc2cc(F)cc3c2OCOC3)n1,3.714726815
Cc1cccc(NCCN2C(=O)CCC2=O)n1,1.697891616
Cc1cccc(NCC2CCN(C(=O)c3ccccc3)CC2)n1,3.045559233
Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,2.375886647
Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,3.029332228
Cc1cccc(NC(=O)c2cncn2-c2ccccc2)n1,2.217476048
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,3.221679168
Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,2.836297525
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,2.189032477
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,2.320545072
Cc1cccc(NC(=O)CSc2nncs2)c1,2.443677521
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,3.42223599
Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,2.606319011
Cc1cccc(NC(=O)C(=O)c2c(C)nn(C)c2C)n1,2.36398783
Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,2.707985538
Cc1cccc(N2CCN(C(=O)c3cncnc3C(C)C)CC2)c1,3.174717296
Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,3.248238669
Cc1cccc(N(C)C(=O)COC2CCCC2)n1,2.300606352
Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,2.468424138
Cc1cccc(CNC(=O)Cn2c(=O)oc3cccnc32)c1,1.027920136
Cc1cccc(C)c1OCCn1nnnc1C,1.987407041
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,2.017751002
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,2.189970103
Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,2.674191278
Cc1cccc(C)c1NCc1noc(C2CC2)n1,3.186112058
Cc1cccc(C(=O)NCC#Cc2ccccc2)n1,2.745873128
Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,2.150455552
Cc1cccc(-n2cnnc2CCCN2CCOCC2)c1,1.992668372
Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,2.274009979
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,3.537610206
Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,3.65905931
Cc1cccc(-c2cccc(C(=O)NCCC3(O)CCCC3)c2)n1,3.46334627
Cc1ccc2occ(CN3C[C@H]4CCCN4C[C@H]3C)c(=O)c2c1,2.980279322
Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,3.301915487
Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,3.099346334
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,1.458954957
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,1.869654071
Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,3.678935993
Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1,2.488759353
Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,1.844868424
Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1,1.284566077
Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,3.402485094
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,2.683415402
Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12,3.249146973
Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,3.399656073
Cc1ccc2c(c1)c(Cn1ccnc1-c1cccc(C)n1)nn2C,3.28260127
Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,2.075857061
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1,3.401049172
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,2.813301376
Cc1ccc2c(C(=O)N(C)C)cc(-c3cnc(C(C)C)nc3)nc2c1C,2.921989596
Cc1ccc2[nH]c(CNC(=O)c3ncoc3C)nc2c1C,2.387647835
Cc1ccc2[nH]c(CNC(=O)c3cc(C(F)F)nn3C)nc2c1C,2.269449897
Cc1ccc2[nH]c(C3CCN(C)CC3)nc2c1,2.835418497
Cc1ccc([C@@H]2N[C@@H](Cc3ccccc3)C(=O)N2C)o1,2.179913553
Cc1ccc(S(=O)(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)cc1,2.733012532
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)c2c(n3S(=O)(=O)c3ccc(C)cc3)CCC2)cc1,3.172209271
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1C,3.377411795
Cc1ccc(S(=O)(=O)N2CCOc3ccncc32)cc1,3.320042791
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,2.764442906
Cc1ccc(S(=O)(=O)N2CCC(c3nnc(-c4cccnc4)o3)C2)cc1,2.771756463
Cc1ccc(OCc2noc(-c3ccsc3)n2)cn1,2.309430005
Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,3.496669962
Cc1ccc(OCN2CCCCC2=O)nc1,1.027920136
Cc1ccc(OCCCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,3.188219542
Cc1ccc(OCC(=O)Nc2cc(C)on2)nc1,1.027920136
Cc1ccc(O)c(CN2CCC(c3nc4ccccc4o3)CC2)n1,2.360602879
Cc1ccc(NS(C)(=O)=O)c(C(=O)N(C)c2ccc3ccccc3c2)c1,3.042626302
Cc1ccc(NC(=O)c2ccn(C(C)C)n2)cc1N1C(=O)CCC1=O,1.283255987
Cc1ccc(NC(=O)c2cccc3cccnc23)cc1,2.379945155
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,2.487220417
Cc1ccc(NC(=O)c2cc(F)cc(F)c2)nc1,2.454623847
Cc1ccc(NC(=O)[C@H]2COc3ccccc3O2)nc1,3.12093635
Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,2.575941431
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,3.490840789
Cc1ccc(NC(=O)CN2C(=O)CN(C)C2=O)cc1C,1.798906038
Cc1ccc(NC(=O)CN(C)C2CCCCC2)cc1S(=O)(=O)N(C)C,3.587440541
Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,2.796398776
Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1,1.50861051
Cc1ccc(F)cc1S(=O)(=O)Nc1ccc(C(=O)N2CCCC2)cc1,3.788869608
Cc1ccc(F)cc1NCc1csc(-c2cnn(C)c2)n1,2.604095313
Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1,2.336083316
Cc1ccc(F)cc1C(=O)N1CCc2c(nc(-c3ccccn3)nc2N(C)C)C1,1.789756932
Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,2.351605005
Cc1ccc(F)c(-c2noc(N)c2C)c1,2.466183772
Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1,2.330279811
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,2.830243405
Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCCC3)CC[C@@H]2O)c1,3.352061478
Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCC3)CC[C@@H]2O)c1,3.360073047
Cc1ccc(CNc2ncnn2C)nc1,1.027920136
Cc1ccc(CNc2cncc(-n3nc(C)cc3C)n2)cn1,2.401515993
Cc1ccc(CNC/C=C/c2ccccc2)cn1,2.61324333
Cc1ccc(CNC(=O)c2cccs2)cn1,1.027920136
Cc1ccc(CNC(=O)c2cccnc2)n1C,1.027920136
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,2.897800774
Cc1ccc(CN(C)c2ncnc3c2cnn3C)o1,2.348384704
Cc1ccc(CN(C)Cc2c(C)noc2C)o1,3.104535933
Cc1ccc(CN(C)C(=O)c2cn(Cc3ccccc3F)nn2)cc1,3.038174513
Cc1ccc(CCNc2nc(C)cc(C)n2)cn1,2.283733046
Cc1ccc(CCNc2ccc(C#N)nc2)cn1,1.653983907
Cc1ccc(CCNC(=O)c2ccncc2)o1,1.718402031
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,1.882877294
Cc1ccc(CCC(=O)Nc2nccc3sccc23)o1,3.057528416
Cc1ccc(CC(=O)Nc2nc(C)no2)cn1,1.027920136
Cc1ccc(C2=NC3(CCN(Cc4ccc(F)cc4)CC3)NC2=O)cc1,2.825713605
Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1,3.253114742
Cc1ccc(C)c2c(O)cc(CN3CC(c4ccccn4)C3)nc12,3.021670479
Cc1ccc(C)c(S(=O)(=O)N2CCCN(CCn3cccn3)CC2)c1,3.304158864
Cc1ccc(C)c(S(=O)(=O)N2CCCN(C3CCC3)CC2)c1,3.331775402
Cc1ccc(C)c(OCCN(C)C(=O)c2ccc3c(c2)nnn3C)c1,3.011708702
Cc1ccc(C)c(OCCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,3.810497451
Cc1ccc(C)c(OCC(=O)N2CCC(C(=O)Nc3ccccc3)CC2)c1,3.143961093
Cc1ccc(C)c(NC(=O)c2cccc(-c3ncon3)c2)c1,2.215211783
Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1,2.110377561
Cc1ccc(C(=O)O)cc1NS(=O)(=O)c1csc(C(=O)Nc2ccccc2)c1,1.027920136
Cc1ccc(C(=O)Nc2ncccc2C)s1,1.53879987
Cc1ccc(C(=O)Nc2ccccc2-c2ccccc2)o1,2.701628419
Cc1ccc(C(=O)NC[C@H]2Cn3ccnc3CO2)cc1,1.027920136
Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,1.051846838
Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,2.146078399
Cc1ccc(C(=O)NCC#Cc2ccccc2)cn1,1.274134748
Cc1ccc(C(=O)NC2CCN(CC#N)CC2)cc1Br,1.989467616
Cc1ccc(C(=O)N2CCN(C(=O)NCC(=O)N3CCCC3)CC2)cc1F,1.347583686
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,3.182090951
Cc1ccc(C(=O)N(C)Cc2c(C)noc2C)cn1,1.027920136
Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,2.971105995
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,2.062220862
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,2.667588357
Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,2.793372647
Cc1ccc(=O)n(CC2(O)CCN(Cc3cccs3)CC2)n1,2.207200664
Cc1ccc(=O)n(CC2(O)CCN(Cc3ccc4ccccc4n3)CC2)n1,1.954541587
Cc1ccc(-n2nc(NCc3cnn(C)c3)cc2C)cc1,1.847541813
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,2.847664567
Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,2.259804048
Cc1ccc(-n2ccnc2-c2ccoc2)c2cccnc12,2.762359664
Cc1ccc(-c2noc3nc(C)cc(C(=O)O)c23)cc1,1.027920136
Cc1ccc(-c2noc(CCC(=O)N3CCCC3(C)C)n2)cc1F,3.529047483
Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1,2.821762374
Cc1ccc(-c2nnc(SCCn3cccn3)[nH]2)cc1,2.480632049
Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,2.691941269
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,3.144640514
Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,3.5569184
Cc1ccc(-c2nc(-c3ccncc3)n[nH]2)cc1,2.429548808
Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,2.351527688
Cc1ccc(-c2cnc3ccccc3n2)cc1N,2.307496038
Cc1ccc(-c2cnc(N)cn2)c2cccnc12,1.877192753
Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,1.510451171
Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1,1.895974732
Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1,1.999973942
Cc1ccc(-c2ccc(N(C)CCO)nn2)c(-n2cccn2)c1,1.902051869
Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,2.296487488
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,2.732886485
Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,1.85115435
Cc1cc2occ(CC(=O)NC3CCN(C)CC3)c2cc1C(C)C,2.609339306
Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,2.278222981
Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,2.505620661
Cc1cc2ccccc2n1CC(=O)N1CCc2ccc(O)cc2C1,2.658493149
Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)OCO4)C3CC3)ccc2o1,3.237082055
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,2.432674319
Cc1cc(SCc2ccc(Cl)nc2)nc2ccccc12,3.139084987
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,2.086619618
Cc1cc(Oc2cnccn2)ccc1N,1.494418988
Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,2.816379854
Cc1cc(OCc2ccnc(Cl)c2)nnc1C,1.712464498
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,1.451479405
Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1,3.345284314
Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)c3c(C(C)C)noc3C)CCO2)n1,2.178170885
Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)Cc3csc(C)n3)CCO2)n1,2.013241816
Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,2.658694277
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,1.6658623
Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,1.994000227
Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1,2.980412007
Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,2.201683828
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,1.953865958
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,3.36208683
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCc3cccc(Cl)c3)C2)n1,3.35585976
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,1.393627842
Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1,3.737787441
Cc1cc(NCC2(c3ccncc3)CC2)ncn1,2.297381843
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,1.395308916
Cc1cc(NC(=O)c2cccs2)no1,2.899488912
Cc1cc(NC(=O)c2ccc(NC3CC3)nc2)[nH]n1,1.191283301
Cc1cc(NC(=O)c2cc(F)cc(F)c2)sn1,1.888404168
Cc1cc(NC(=O)c2c(F)cccc2Cl)no1,1.415457483
Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,2.793825993
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,1.397592434
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,1.652922888
Cc1cc(NC(=O)C2CCOCC2)sn1,1.027920136
Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,2.268631787
Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,2.93863929
Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,1.027920136
Cc1cc(N2CCCC2c2cc(CCC(=O)O)cc(C)n2)ncn1,1.027920136
Cc1cc(N2CCCC2)nc(C2CCCN(C)C2)n1,2.519927699
Cc1cc(N2CCC(C(=O)NC3CCCCC3)CC2)nc(-c2ccncc2)n1,2.285721545
Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,2.826104619
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,2.516203412
Cc1cc(N(C)C)nc(N(C)Cc2csc(C)n2)n1,2.833233197
Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1,1.898648406
Cc1cc(N(C)C)nc(-n2ccnc2)n1,1.919475578
Cc1cc(F)ccc1NC(=O)Cn1cncn1,1.027920136
Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,1.027920136
Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,3.254089615
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1.775967056
Cc1cc(Cn2cnc(C#N)c2C#N)c2ccccc2n1,1.564476685
Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,2.66329376
Cc1cc(CSCc2ccc(C#N)cc2)no1,3.002342769
Cc1cc(CSCc2c(C)noc2C)no1,3.281587592
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,2.108632666
Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)sc1Br,2.902705466
Cc1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cnc1C,2.049679216
Cc1cc(CN2CCN(c3ncccn3)CC2)on1,1.961392615
Cc1cc(CN2CCC(N(C)c3ncc(Cl)cn3)CC2)on1,2.103960996
Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,2.846716799
Cc1cc(CN(C)Cc2cscn2)no1,1.397000918
Cc1cc(CN(C)C(=O)C(=O)Nc2ccc(F)c(C)c2)no1,2.43065867
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,2.90742426
Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1,2.072025522
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccc([N+](=O)[O-])s3)cc2)n1,1.758465263
Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,2.247907013
Cc1cc(C)nc(N2Cc3ccccc3C2=N)n1,3.066215194
Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,1.364006614
Cc1cc(C)nc(CNC(=O)CC2CCNCC2)n1,1.027920136
Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,2.919948425
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,1.027920136
Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1,2.220152562
Cc1cc(C)n2nc(C)c(C(=O)NCCc3nnc(C)s3)c2n1,1.519565501
Cc1cc(C)n2nc(C)c(C(=O)NCC3CC3)c2n1,2.02382017
Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,1.027920136
Cc1cc(C)n(C(=O)CCCC(=O)n2nc(C)cc2C)n1,3.369321078
Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n1,2.548213699
Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1,2.024374822
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,2.756963037
Cc1cc(C)n(-c2ccc(C(=O)NCc3cccnc3)cc2)n1,1.974971994
Cc1cc(C)n(-c2cc(Nc3ccccc3C)ncn2)n1,2.456921453
Cc1cc(C)cc(OCCN(C)C(=O)NCCN2CCCCC2=O)c1,3.114870416
Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,2.430890608
Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1,1.904017301
Cc1cc(C)c2ccc(C(=O)N3CCN(c4ncc[nH]c4=O)CC3)cc2n1,1.727378569
Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,1.224714305
Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1,3.320933329
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,3.084600226
Cc1cc(C)c2c(C(=O)N3CC4(CNC(=O)N4)C3)cc(C)nc2c1,1.487279816
Cc1cc(C)c(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)c1-n1cnnn1,1.950321033
Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)n1,1.735023717
Cc1cc(C)c(NC(=O)c2cc(Cl)ccc2F)c(C)n1,1.602135986
Cc1cc(C)c(NC(=O)CN(C)c2ccc(C#N)nc2)c(C)c1,1.878946691
Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,2.90539755
Cc1cc(C)c(-n2cccn2)c(-c2cn(C[C@@H]3CCCO3)nn2)c1,2.704983974
Cc1cc(C(F)(F)F)nc(N(C)Cc2c(C)noc2C)n1,2.769927232
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,2.865972879
